Name,ID,Description,Quality,Itempools,Type,Tags,MaxCharges,MoveSpeed,AddBlackHearts,GfxFileName,ClearEffectsOnRemove,InitCharge,PersistentEffect,ShopPrice,AddMaxHearts,Bombs,Pickups,AddCoins,Damage,TearFlags,CraftingQuality,AddCostumeOnPickup,AchievementID,Coins,AddBombs,PassiveCache,ShotSpeed,Luck,Flight,MaxCooldown,ChargeType,Tears,Keys,CacheFlags,Special,DevilPrice,AddHearts,Range,AddSoulHearts,AddKeys
Death Certificate,628,Where am I?,4,secret,ITEM_ACTIVE,"TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_628_DeathCertificate.png,False,-1,False,15,0,0,,0,0.0,,4,False,636,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Bot Fly,629,Defense drone,3,"treasure,keyMaster,craneGame,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_629_BotFly.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Meat Cleaver,631,Slice but no dice,0,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/Collectibles_631_MeatCleaver.png,False,-1,False,15,0,0,,0,0.0,,0,False,440,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Evil Charm,632,Luck up + you feel protected,1,secret,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_632_EvilCharm.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,2.0,False,0,0,0.0,0,1024,False,1,0,0.0,0,0
Dogma,633,Ascended,3,,ITEM_PASSIVE,"TAG_NO_EDEN,TAG_LAZ_SHARED,TAG_QUEST",0,0.10000002384186,0,gfx/items/collectibles/Collectibles_633_Dogma.png,True,-1,False,15,0,0,,0,2.9536809921265,,3,True,-1,0,0,False,0.0,0.0,True,0,0,0.0,0,145,False,1,0,0.0,0,0
Purgatory,634,Help from beyond,1,"devil,angel",ITEM_PASSIVE,TAG_OFFENSIVE,0,0.0,0,gfx/items/collectibles/Collectibles_634_Purgatory.png,True,-1,False,15,0,0,,0,0.0,,1,True,519,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Stitches,635,Bait and switch,1,"treasure,babyShop",ITEM_ACTIVE,"TAG_UNIQUE_FAMILIAR,TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",90,0.0,0,gfx/items/collectibles/Collectibles_635_Stitches.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,True,0.0,0.0,False,0,1,0.0,0,512,False,1,0,0.0,0,0
R Key,636,Time to start over,4,secret,ITEM_ACTIVE,"TAG_NO_DAILY,TAG_NO_CHALLENGE,TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_636_RKey.png,False,-1,False,99,0,0,,0,0.0,,4,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Knockout Drops,637,They pack a punch!,2,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_637_KnockoutDrops.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Eraser,638,Erase thy enemy,1,"shop,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",1,0.0,0,gfx/items/collectibles/Collectibles_638_Eraser.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,2,0.0,0,0,False,1,0,0.0,0,0
Yuck Heart,639,Gross!,1,"treasure,rottenBeggar",ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR",4,0.0,0,gfx/items/collectibles/Collectibles_639_YuckHeart.png,False,-1,False,15,0,0,,0,0.0,,1,False,442,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Urn of Souls,640,Unleash their sorrow,3,angel,ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_640_UrnOfSouls.png,False,-1,True,15,0,0,,0,0.0,,3,False,418,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Akeldama,641,Spill your guts,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_641_Akeldama.png,True,-1,False,15,0,0,,0,0.0,,1,True,446,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Magic Skin,642,All your desires fulfilled,2,"shop,redChest,curse",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/Collectibles_642_MagicSkin.png,False,-1,False,15,0,0,,0,0.0,,2,False,472,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Revelation,643,Awaken your faith,4,angel,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_ANGEL",0,0.0,0,gfx/items/collectibles/Collectibles_643_Revelation.png,True,-1,False,15,0,0,,0,0.0,,4,True,470,0,0,False,0.0,0.0,True,0,0,0.0,0,128,False,2,0,0.0,0,0
Consolation Prize,644,+1 to lowest stat,1,"boss,goldenChest,craneGame",ITEM_PASSIVE,"TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_644_ConsolationPrize.png,True,-1,False,15,0,0,PICKUP_COIN,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.50000006528597,0,0,False,1,0,0.0,0,0
Tinytoma,645,Itching for revenge,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_645_Tinytoma.png,True,-1,False,15,0,0,,0,0.0,,1,True,456,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Brimstone Bombs,646,Demon blast +5 bombs,2,"devil,bombBum",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_646_BrimstoneBombs.png,True,-1,False,15,0,5,,0,0.0,,2,True,546,0,5,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
4.5 Volt,647,Beat the juice out of them!,2,"shop,batteryBum",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BATTERY",0,0.0,0,gfx/items/collectibles/Collectibles_647_AssaultBattery.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Fruity Plum,649,Bouncy friend,1,"treasure,keyMaster,craneGame,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_649_FruityPlum.png,True,-1,False,15,0,0,,0,0.0,,1,True,409,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Plum Flute,650,Play time!,0,"treasure,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_FLY",4,0.0,0,gfx/items/collectibles/Collectibles_650_PlumFlute.png,False,-1,False,15,0,0,,0,0.0,,0,False,410,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Star of Bethlehem,651,Follow the light,3,angel,ITEM_FAMILIAR,"TAG_UNIQUE_FAMILIAR,TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_651_StarOfBethlehem.png,True,-1,False,15,0,0,,0,0.0,,3,True,425,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,2,0,0.0,0,0
Cube Baby,652,Kick it!,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_652_CubeBaby.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Vade Retro,653,Begone!,1,angel,ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_653_VadeRetro.png,False,-1,False,15,0,0,,0,0.0,,1,False,424,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
False PHD,654,Worse pills + evil up,2,"devil,redChest,curse,ultraSecret",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,2,gfx/items/collectibles/Collectibles_654_FalsePhd.png,True,-1,False,15,0,0,PICKUP_PILL,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Spin to Win,655,Let it rip!,0,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP",90,0.0,0,gfx/items/collectibles/Collectibles_655_SpinToWin.png,False,-1,False,15,0,0,,0,0.0,,0,False,-1,0,0,True,0.0,0.0,False,0,1,0.0,0,512,False,1,0,0.0,0,0
Vasculitis,657,Clogged enemies,1,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_657_Vasculitis.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Giant Cell,658,Micro friends,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_658_GiantCell.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Tropicamide,659,Tear size + range up,1,boss,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_659_Tropicamide.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,8,False,1,0,2.5,0,0
Card Reading,660,A link to your future,3,shop,ITEM_PASSIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE,TAG_NO_GREED",0,0.0,0,gfx/items/collectibles/Collectibles_660_CardReading.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Quints,661,They lurk inside,2,"treasure,babyShop",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_661_Quints.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Tooth and Nail,663,You feel prickly,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_663_ToothAndNail.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Binge Eater,664,All you can eat,4,secret,ITEM_PASSIVE,TAG_NO_LOST_BR,0,0.0,0,gfx/items/collectibles/Collectibles_664_BingeEater.png,True,-1,False,15,2,0,,0,0.0,,4,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1055,False,1,99,0.0,0,0
Guppy's Eye,665,An eye for secrets,2,"devil,redChest,curse",ITEM_PASSIVE,"TAG_OFFENSIVE,TAG_GUPPY,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_665_GuppysEye.png,True,-1,False,15,0,0,,0,0.0,,2,True,444,0,0,False,0.0,0.0,False,0,0,0.0,0,8192,False,1,0,0.0,0,0
Strawman,667,A helping hand,1,secret,ITEM_FAMILIAR,"TAG_UNIQUE_FAMILIAR,TAG_OFFENSIVE,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_667_Strawman.png,True,-1,True,15,0,1,,0,0.0,,2,True,503,0,1,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Dad's Note,668,...,0,,ITEM_PASSIVE,"TAG_NO_EDEN,TAG_LAZ_SHARED,TAG_QUEST",0,0.0,0,gfx/items/collectibles/Collectibles_668_DadsNote.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Sausage,669,All stats up,3,secret,ITEM_PASSIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.20000004768372,0,gfx/items/collectibles/Collectibles_669_Sausage.png,True,-1,False,15,2,0,,0,0.92718887329102,,3,True,-1,0,0,False,0.1599999666214,1.0,False,0,0,0.50101220325568,0,65535,False,1,99,2.5,0,0
Options?,670,There might be options,2,shop,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_NO_GREED",0,0.0,0,gfx/items/collectibles/Collectibles_670_Options.png,True,-1,False,15,0,0,,0,0.0,,2,True,441,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Candy Heart,671,Power of love,1,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_671_CandyHeart.png,True,-1,False,15,0,0,PICKUP_HEART,0,0.0,,1,True,443,0,0,False,0.0,0.0,False,0,0,0.0,0,65535,False,1,0,0.0,0,0
A Pound of Flesh,672,Blood money,0,"devil,demonBeggar",ITEM_PASSIVE,"TAG_NO_EDEN,TAG_NO_EDEN,TAG_SUMMONABLE,TAG_NO_KEEPER,TAG_NO_GREED",0,0.0,0,gfx/items/collectibles/Collectibles_672_PoundOfFlesh.png,True,-1,False,15,0,0,,0,0.0,,0,True,445,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Redemption,673,Deliver me from evil,2,,ITEM_PASSIVE,"TAG_LAZ_SHARED,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_673_Redemption.png,True,-1,True,15,0,0,,0,0.0,,2,True,447,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Spirit Shackles,674,Unfinished business,1,secret,ITEM_PASSIVE,,0,0.0,0,gfx/items/collectibles/Collectibles_674_SpiritShackles.png,True,-1,False,15,0,0,,0,0.0,,1,True,469,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Cracked Orb,675,Shards of knowledge,1,"treasure,secret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_675_CrackedOrb.png,True,-1,False,15,0,0,,0,0.0,,1,True,451,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Empty Heart,676,It multiplies,1,"treasure,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_676_EmptyHeart.png,True,-1,False,15,0,0,,0,0.0,,1,True,453,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Astral Projection,677,The true out-of-body experience!,1,"treasure,secret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_677_AstralProjection.png,True,-1,False,15,0,0,,0,0.0,,1,False,457,0,0,False,0.0,0.0,False,0,0,0.0,0,224,False,1,0,0.0,0,0
C Section,678,Fetus shots,4,"treasure,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_678_CSection.png,True,-1,False,15,0,0,,0,0.0,,4,True,463,0,0,False,0.0,0.0,False,0,0,0.0,0,331,False,1,0,0.0,0,0
Lil Abaddon,679,Abyssal friend,2,"devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_679_LilAbaddon.png,True,-1,False,15,0,0,,0,0.0,,2,True,455,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Montezuma's Revenge,680,Oh no...,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_POOP",0,0.0,0,gfx/items/collectibles/Collectibles_680_MontezumasRevenge.png,True,-1,False,15,0,0,,0,0.0,,2,True,449,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Lil Portal,681,It hungers,0,treasure,ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_681_LilPortal.png,True,-1,False,15,0,0,,0,0.0,,0,True,466,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Worm Friend,682,Clingy buddy,3,"treasure,ultraSecret,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_682_WormFriend.png,True,-1,False,15,0,0,,0,0.0,,3,True,467,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Bone Spurs,683,Break your enemies,2,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_683_BoneSpurs.png,True,-1,False,15,0,0,,0,0.0,,2,True,468,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Hungry Soul,684,Out for blood,2,"devil,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_684_HungrySoul.png,True,-1,False,15,0,0,,0,0.0,,2,True,461,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Jar of Wisps,685,Your faith grows,1,angel,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",12,0.0,0,gfx/items/collectibles/Collectibles_685_JarOfWisps.png,False,-1,False,15,0,0,,0,0.0,,1,False,471,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Soul Locket,686,Power of faith,1,angel,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_686_SoulLocket.png,True,-1,False,15,0,0,PICKUP_HEART,0,0.0,,1,True,422,0,0,False,0.0,0.0,False,0,0,0.0,0,65535,False,1,0,0.0,0,0
Friend Finder,687,Best friends forever!,2,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_687_FriendFinder.png,False,-1,False,15,0,0,,0,0.0,,2,False,473,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Inner Child,688,Let him free,2,secret,ITEM_PASSIVE,,0,0.0,0,gfx/items/collectibles/Collectibles_688_InnerChild.png,True,-1,True,15,0,0,,0,0.0,,2,False,434,0,0,False,0.0,0.0,False,0,0,0.0,0,2074,False,1,0,0.0,0,0
Glitched Crown,689,?????,4,secret,ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_689_GlitchedCrown.png,True,-1,False,15,0,0,,0,0.0,,4,True,491,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Belly Jelly,690,Bounce away!,3,treasure,ITEM_PASSIVE,TAG_SUMMONABLE,0,0.0,0,gfx/items/collectibles/Collectibles_690_BellyJelly.png,True,-1,False,15,0,0,,0,0.0,,3,True,492,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Sacred Orb,691,Destined for greatness,4,"angel,secret",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_ANGEL",0,0.0,0,gfx/items/collectibles/Collectibles_691_SacredOrb.png,True,-1,False,15,0,0,,0,0.0,,4,True,501,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Sanguine Bond,692,He awaits your offering,1,"devil,curse,ultraSecret",ITEM_PASSIVE,"TAG_NO_EDEN,TAG_NO_EDEN,TAG_LAZ_SHARED_GLOBAL,TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_692_SanguineBond.png,True,-1,True,15,0,0,,0,0.0,,1,True,494,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
The Swarm,693,Infest,2,"treasure,keyMaster",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_693_TheSwarm.png,True,-1,False,15,0,0,,0,0.0,,2,True,495,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Heartbreak,694,Eternal sorrow,3,"devil,curse,ultraSecret",ITEM_PASSIVE,TAG_SUMMONABLE,0,0.0,0,gfx/items/collectibles/Collectibles_694_Heartbreak.png,True,-1,False,15,0,0,,0,1.3244171142578,,3,True,496,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Bloody Gust,695,May your rage bring haste,2,"treasure,devil,ultraSecret",ITEM_PASSIVE,"TAG_NO_EDEN,TAG_NO_EDEN,TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_695_BloodyGust.png,True,-1,False,15,0,0,,0,0.0,,2,True,452,0,0,False,0.0,0.0,False,0,0,0.0,0,4114,False,1,0,0.0,0,0
Salvation,696,Divine protection,3,angel,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_ANGEL",0,0.0,0,gfx/items/collectibles/Collectibles_696_Salvation.png,True,-1,True,15,0,0,,0,0.0,,3,True,499,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Vanishing Twin,697,He wants revenge,1,"secret,curse,babyShop",ITEM_FAMILIAR,"TAG_LAZ_SHARED,TAG_UNIQUE_FAMILIAR,TAG_OFFENSIVE,TAG_NO_GREED",0,0.0,0,gfx/items/collectibles/Collectibles_697_VanishingTwin.png,True,-1,False,15,0,0,,0,0.0,,1,True,435,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Twisted Pair,698,Double trouble!,4,"devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_698_TwistedPair.png,True,-1,False,15,0,0,,0,0.0,,4,True,502,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,2,0,0.0,0,0
Azazel's Rage,699,Ancient power,2,devil,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_699_AzazelsRage.png,True,-1,True,15,0,0,,0,0.0,,2,True,498,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Echo Chamber,700,I can see see the future future future,3,"secret,ultraSecret",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_STARS,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_700_EchoChamber.png,True,-1,False,15,0,0,,0,0.0,,3,True,504,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Isaac's Tomb,701,Buried memories,2,secret,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_701_IsaacsTomb.png,True,-1,False,15,0,0,,0,0.0,,2,True,505,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Vengeful Spirit,702,Hot blooded,1,"devil,curse,ultraSecret",ITEM_PASSIVE,"TAG_WISP,TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_702_BloodSoul.png,True,-1,False,15,0,0,,0,0.0,,1,True,506,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Esau Jr.,703,Lost brother,1,"treasure,secret,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",1,0.0,0,gfx/items/collectibles/Collectibles_703_EsauJr.png,False,-1,False,15,0,0,,0,0.0,,2,False,507,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Berserk!,704,Rip and tear,1,"devil,ultraSecret",ITEM_ACTIVE,"TAG_NO_EDEN,TAG_NO_EDEN,TAG_WISP,TAG_OFFENSIVE",100000,0.0,0,gfx/items/collectibles/Collectibles_704_Berserk.png,False,50000,True,15,0,0,,0,0.0,,1,False,590,0,0,False,0.0,0.0,False,150,2,0.0,0,65535,False,1,0,0.0,0,0
Dark Arts,705,One with the shadows,1,"devil,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",180,0.0,0,gfx/items/collectibles/Collectibles_705_DarkArts.png,False,-1,False,15,0,0,,0,0.0,,1,False,587,0,0,False,0.0,0.0,False,30,1,0.0,0,16,False,1,0,0.0,0,0
Abyss,706,Come forth from the depths,3,"devil,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_706_Abyss.png,False,-1,False,15,0,0,,0,0.0,,3,False,597,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Supper,707,HP up,1,"boss,beggar",ITEM_PASSIVE,"TAG_NO_LOST_BR,TAG_FOOD",0,0.0,0,gfx/items/collectibles/Collectibles_707_Supper.png,True,-1,False,15,2,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,4,0.0,0,0
Stapler,708,DMG up,3,"boss,goldenChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_708_Stapler.png,True,-1,False,15,0,0,,0,1.6913390159607,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
